RestaurantId,RestaurantName,Rating,Address,Area,Category,Service,ZipCode
483,"Purple Café and Wine Bar",4,"1225 4th Ave, Seattle, WA 98101",0.00,"['American (New)', 'Wine Bars']","['Outdoor dining', 'Delivery', 'Takeout']",98101
484,Mount&Bao,4,"12534 Lake City Way NE, Seattle, WA 98125",0.00,"['Chinese', 'Noodles']","['Delivery', 'Takeout']",98125
485,"Kiriba Sushi",4,"323 N 145th St, Seattle, WA 98133",0.00,"['Japanese', 'Sushi Bars']","['Delivery', 'Takeout']",98133
486,"Hosoonyi Korean Restaurant",4,"23830 Hwy 99, Ste 114, Edmonds, WA 98026",0.00,['Korean'],"['Delivery', 'Takeout']",98026
487,"The Greek Kitchen",4,"608 NW Richmond Beach Rd, Shoreline, WA 98177",0.00,['Mediterranean'],"['Outdoor dining', 'Delivery', 'Takeout']",98177
488,"Bar Dojo",4,"8404 Bowdoin Way, Edmonds, WA 98026",0.00,"['Asian Fusion', 'Tapas/Small Plates', 'Cocktail Bars']","['Outdoor dining', 'Delivery', 'Takeout']",98026
489,"The Everest Kitchen",4,"17171 Bothell Way NE, Ste A-016, Lake Forest Park, WA 98155",0.00,"['Indian', 'Himalayan/Nepalese']","['Delivery', 'Takeout']",98155
490,"Cafe Aroma",4,"509 NE 165th St, Shoreline, WA 98155",0.00,"['Coffee & Tea', 'Desserts', 'Sandwiches']",['Takeout'],98155
491,"The Greek Kitchen",4,"608 NW Richmond Beach Rd, Shoreline, WA 98177",0.00,['Mediterranean'],"['Outdoor dining', 'Delivery', 'Takeout']",98177
492,"Cafe Aroma",4,"509 NE 165th St, Shoreline, WA 98155",0.00,"['Coffee & Tea', 'Desserts', 'Sandwiches']",['Takeout'],98155
493,"Rusty Pelican Cafe",4,"13590 NE Village Square Dr, Ste 1060, Woodinville, WA 98072",0.00,"['Cafes', 'American (Traditional)', 'Breakfast & Brunch']","['Outdoor dining', 'Delivery', 'Takeout']",98072
494,"El Parche Colombiano Restaurant",4,"11740 15th Ave NE, Seattle, WA 98125",0.00,['Colombian'],"['Outdoor dining', 'Delivery', 'Takeout']",98125
495,Alibertos,4,"5602 232nd St SW, Ste 101, Mountlake Terrace, WA 98043",0.00,['Mexican'],"['Outdoor dining', 'Delivery', 'Takeout']",98043
496,"Shi Qu Restaurant",4,"22315 Hwy 99, Ste L, Edmonds, WA 98026",0.00,['Chinese'],['Delivery'],98026
497,"Looking For Chai Taiwanese Kitchen",4,"22511 Hwy 99, Ste 100, Edmonds, WA 98026",0.00,"['Taiwanese', 'Bubble Tea']","['Delivery', 'Takeout']",98026
498,"Traditional Korean Beef Soup",4,"22929 Hwy 99, Edmonds, WA 98026",0.00,"['Korean', 'Soup']",['Delivery'],98026
499,"Saffron Grill",4,"2132 N Northgate Way, Seattle, WA 98133",0.00,"['Indian', 'Mediterranean', 'Bars']","['Outdoor dining', 'Delivery', 'Takeout']",98133
500,"Fil-Am Oriental Food & Gifts",4.5,"15214 Aurora Ave N, Shoreline, WA 98133",0.00,"['Gift Shops', 'International Grocery', 'Filipino']",['Takeout'],98133
501,"Bantaba African Restaurant",4.5,"19417 36th Ave W, Lynnwood, WA 98036",0.00,['African'],"['Delivery', 'Takeout']",98036
502,"Taqueria El Corral",4.5,"3251 Pacific Hwy E, Fife, WA 98424",0.00,"['Food Trucks', 'Mexican']",[],98424
503,"Taste Rice Noodle",4.5,"22315 Hwy 99, Ste L, Edmonds, WA 98026",0.00,"['Chinese', 'Noodles']","['Delivery', 'Takeout']",98026
504,"Szechuan Cuisine",4.5,"23202 57th Ave W, Ste 4627, Mountlake Terrace, WA 98043",0.00,"['Szechuan', 'Asian Fusion']","['Outdoor dining', 'Delivery', 'Takeout']",98043
505,"Casa Oaxaca",4.5,"8402 Bowdoin Way, Edmonds, WA 98020",0.00,"['Mexican', 'Seafood', 'Cocktail Bars']","['Delivery', 'Takeout']",98020
506,"Asian Pho",4.5,"23830 Hwy 99, Edmonds, WA 98026",0.00,"['Asian Fusion']",[],98026
507,"Loxicha Authentic Oaxaca Cuisine",4.5,"11552 15th Ave NE, Seattle, WA 98125",0.00,"['Food Trucks', 'Mexican']","['Outdoor dining', 'Takeout']",98125
508,"2C Thai Bistro & Spirits",4.5,"12506 Lake City Way NE, Seattle, WA 98125",0.00,['Thai'],"['Delivery', 'Takeout']",98125
509,"Vons Chicken",4.5,"1400 S 312th St, Ste 1, Federal Way, WA 98003",0.00,"['Korean', 'Chicken Shop']","['Outdoor dining', 'Delivery', 'Takeout']",98003
510,"Sunny Hill",4.5,"3127 NW 85th St, Seattle, WA 98117",0.00,"['Pizza', 'Burgers', 'Breakfast & Brunch']","['Outdoor dining', 'Delivery', 'Takeout']",98117
511,"Boiling Fish",4.5,"22511 Hwy 99, Ste 101, Edmonds, WA 98026",0.00,"['Chinese', 'Asian Fusion']","['Delivery', 'Takeout']",98026
512,"Green Tree",4.5,"8576 Greenwood Ave N, Seattle, WA 98103",0.00,"['Vietnamese', 'Chinese']","['Outdoor dining', 'Delivery', 'Takeout']",98103
513,"Banh Mi Bites",4.5,"23601 56th Ave W, Ste 600, Mountlake Terrace, WA 98043",0.00,"['Vietnamese', 'Sandwiches', 'Coffee & Tea']","['Delivery', 'Takeout']",98043
514,"Tilikum Place Cafe",4.5,"407 Cedar St, Seattle, WA 98121",0.00,"['American (New)', 'Breakfast & Brunch', 'Desserts']","['Outdoor dining', 'Delivery', 'Takeout']",98121
515,"Beyond The Bowl",4.5,"12518 Lake City Way NE, Seattle, WA 98125",0.00,"['Poke', 'Japanese', 'Desserts']","['Outdoor dining', 'Delivery', 'Takeout']",98125
516,"Pike Place Chowder",4.5,"1530 Post Aly, Ste 11, Seattle, WA 98101",0.00,"['Seafood', 'Soup']","['Outdoor dining', 'Delivery', 'Takeout']",98101
517,"Tian Fu",4.5,"300 NE Northgate Way, Seattle, WA 98125",0.00,"['Chinese', 'Seafood', 'Soup']","['Outdoor dining', 'Delivery', 'Takeout']",98125
518,Streetzeria,4.5,"1857 NW 195th St, Shoreline, WA 98177",0.00,"['Pizza', 'Italian']","['Outdoor dining', 'Delivery', 'Takeout']",98177
519,"Sultan Gyro and Shawarma Grill",4.5,"17505 Aurora Ave N, Shoreline, WA 98133",0.00,['Mediterranean'],['Delivery'],98133
520,"Ishoni Yakiniku",4.5,"611 Broadway E, Seattle, WA 98102",0.00,"['Barbeque', 'Japanese']","['Outdoor dining', 'Delivery', 'Takeout']",98102
521,"Taqueria El Sabor",4.5,"415 Central Ave N, Kent, WA 98032",0.00,['Mexican'],"['Outdoor dining', 'Delivery', 'Takeout']",98032
522,"Calypso Edmonds",4.5,"109 Main St, Edmonds, WA 98020",0.00,['Caribbean'],"['Outdoor dining', 'Delivery', 'Takeout']",98020
523,"Brileys BBQ & Grill",4.5,"15030 Bothell Way NE, Lake Forest Park, WA 98155",0.00,"['Barbeque', 'American (Traditional)']","['Outdoor dining', 'Takeout']",98155
524,"Katsu-ya Seattle",4.5,"122 Westlake Ave N, Seattle, WA 98109",0.00,"['Sushi Bars', 'Japanese', 'Seafood']","['Outdoor dining', 'Delivery', 'Takeout']",98109
525,"O Maki Rolls & Teriyaki",4.5,"8530 Palatine Ave N, Seattle, WA 98103",0.00,"['Japanese', 'Sushi Bars']","['Delivery', 'Takeout']",98103
526,"Pop Pop Thai Street Food",4.5,"13242 Aurora Ave N, Ste 104, Seattle, WA 98133",0.00,"['Thai', 'Noodles']","['Outdoor dining', 'Delivery', 'Takeout']",98133
527,"Niku Niku Japanese Barbecue",4.5,"13200 Aurora Ave N, Ste G, Seattle, WA 98133",0.00,"['Barbeque', 'Izakaya']","['Outdoor dining', 'Delivery', 'Takeout']",98133
528,"Royal Dumplings House",4.5,"14725 Aurora Ave N, Shoreline, WA 98133",0.00,['Chinese'],"['Outdoor dining', 'Delivery', 'Takeout']",98133
529,"Radiator Whiskey",4.5,"94 Pike St, Ste 30, Seattle, WA 98101",0.00,"['American (New)', 'Cocktail Bars', 'Comfort Food']","['Delivery', 'Takeout']",98101
530,"Little Grandma’s Kitchen",4.5,"12551 116th Ave NE, Kirkland, WA 98034",0.00,"['Breakfast & Brunch', 'Salad', 'Wraps']","['Outdoor dining', 'Delivery', 'Takeout']",98034
531,Bugis,4.5,"4241 NE University Way, Seattle, WA 98105",0.00,['Korean'],[],98105
532,Vinbero,4.5,"203 5th Ave S, Ste 1, Edmonds, WA 98020",0.00,"['Cheese Shops', 'Cafes', 'Wine Bars']","['Outdoor dining', 'Delivery', 'Takeout']",98020
533,"Tubs Gourmet Subs",4.5,"4400 168th St SW, Ste 201, Lynnwood, WA 98037",0.00,['Sandwiches'],[],98037
534,"Thai Wisdom Bistro",4.5,"8516 122nd Ave NE, Ste C-2, Kirkland, WA 98033",0.00,"['Thai', 'Noodles']","['Delivery', 'Takeout']",98033
535,Bugis,4.5,"4241 NE University Way, Seattle, WA 98105",0.00,['Korean'],[],98105
536,"Lake City Gyros",4.5,"12340 Lake City Way NE, Seattle, WA 98125",0.00,"['Middle Eastern', 'Mediterranean', 'Greek']",['Delivery'],98125
537,"Simply Soulful",4.5,"2909-B E Madison Ave, Seattle, WA 98112",0.00,"['Desserts', 'Soul Food', 'Southern']",['Takeout'],98112
538,"Thai Wisdom Bistro",4.5,"8516 122nd Ave NE, Ste C-2, Kirkland, WA 98033",0.00,"['Thai', 'Noodles']","['Delivery', 'Takeout']",98033
539,"Pogacha Restaurant & Bar",4.5,"2707 78th Ave SE, Mercer Island, WA 98040",0.00,"['Italian', 'Breakfast & Brunch', 'Wine Bars']","['Outdoor dining', 'Delivery', 'Takeout']",98040
540,"Taqueria Pollo Asado",4.5,"2121 196th St SW, Lynnwood, WA 98036",0.00,['Mexican'],"['Delivery', 'Takeout']",98036
541,"Route 522 Taproom",4.5,"17802 134th Ave NE, Woodinville, WA 98072",0.00,"['Beer Bar', 'American (Traditional)']","['Outdoor dining', 'Delivery', 'Takeout']",98072
542,"Shore Pine Coffee & Gelato",4.5,"220 Railroad Ave, Edmonds Waterfront Center, Edmonds, WA 98020",0.00,"['Gelato', 'Cafes']","['Outdoor dining', 'Delivery', 'Takeout']",98020
543,"Tapas Lab",4.5,"7012 Woodlawn Ave NE, Unit 3B, Seattle, WA 98115",0.00,"['Tapas/Small Plates', 'Spanish', 'Asian Fusion']","['Outdoor dining', 'Delivery', 'Takeout']",98115
544,"Teriyaki Plus",4.5,"19939 Ballinger Way NE, Shoreline, WA 98155",0.00,['Japanese'],[],98155
545,"Fogón Cocina Mexicana",4.5,"600 E Pine St, Seattle, WA 98122",0.00,['Mexican'],"['Live wait time: 0 mins', 'Outdoor dining', 'Delivery', 'Takeout']",98122
546,"Teriyaki Plus",4.5,"19939 Ballinger Way NE, Shoreline, WA 98155",0.00,['Japanese'],[],98155
547,"Zig Zag Cafe",4.5,"1501 Western Ave, Ste 202, Seattle, WA 98101",0.00,"['American (New)', 'Cocktail Bars', 'Mediterranean']","['Proof of vaccination required']",98101
548,Ciudad,4.5,"6118 12th Ave S, Seattle, WA 98108",0.00,"['Tapas/Small Plates']","['Outdoor dining', 'Takeout']",98108
549,"Brileys BBQ & Grill",4.5,"15030 Bothell Way NE, Lake Forest Park, WA 98155",0.00,"['Barbeque', 'American (Traditional)']","['Outdoor dining', 'Takeout']",98155
550,"Musashi Cafe Yeti Bento",4.5,"10602 NE 9th PI, Bellevue, WA 98004",0.00,['Korean'],"['Outdoor dining', 'Delivery', 'Takeout']",98004
551,"Karachi Cowboys",4.5,"1517 12th Ave, Ste 100, Seattle, WA 98122",0.00,"['Pakistani', 'Indian', 'Beer, Wine & Spirits']","['Outdoor dining', 'Delivery', 'Takeout']",98122
552,"Santorini Greek Grill",4.5,"106 Central Way, Kirkland, WA 98033",0.00,['Greek'],"['Outdoor dining']",98033
553,Dawa,4.5,"18623 Hwy 99, Ste 130, Lynnwood, WA 98037",0.00,"['Korean', 'Chicken Wings']",['Delivery'],98037
554,Hanok,4.5,"4021 E Madison St, Seattle, WA 98112",0.00,"['Korean', 'Asian Fusion']","['Outdoor dining', 'Delivery', 'Takeout']",98112
555,"Musang Seattle",4.5,"2524 Beacon Ave S, Seattle, WA 98144",0.00,['Filipino'],"['Outdoor dining', 'Delivery']",98144
556,Skalka,4.5,"77 Spring St, Seattle, WA 98104",0.00,"['Breakfast & Brunch', 'Sandwiches', 'Georgian']","['Outdoor dining', 'Delivery', 'Takeout']",98104
557,"Ten Seconds Yunnan Rice Noodle",4.5,"1299 156th Ave NE, Ste 135, Bellevue, WA 98007",0.00,"['Bubble Tea', 'Noodles', 'Chinese']","['Delivery', 'Takeout']",98007
558,"Calypso Edmonds",4.5,"109 Main St, Edmonds, WA 98020",0.00,['Caribbean'],"['Outdoor dining', 'Delivery', 'Takeout']",98020
559,"Seoul Hotdog",4.5,"18415 33rd Ave W, Ste F, Lynnwood, WA 98037",0.00,"['Korean', 'Hot Dogs', 'Fast Food']","['Outdoor dining', 'Takeout']",98037
560,"Fat Pig BBQ",4.5,"7533 Olympic View Dr, Unit B, Edmonds, WA 98026",0.00,['Barbeque'],"['Delivery', 'Takeout']",98026
561,"Bantaba African Restaurant",4.5,"19417 36th Ave W, Lynnwood, WA 98036",0.00,['African'],"['Delivery', 'Takeout']",98036
562,"The Pink Door",4.5,"1919 Post Alley, Seattle, WA 98101",0.00,"['Italian', 'Wine Bars', 'Seafood']","['Proof of vaccination required', 'Delivery', 'Takeout']",98101
563,"Taqueria Pollo Asado",4.5,"2121 196th St SW, Lynnwood, WA 98036",0.00,['Mexican'],"['Delivery', 'Takeout']",98036
564,"Fogón Cocina Mexicana",4.5,"600 E Pine St, Seattle, WA 98122",0.00,['Mexican'],"['Live wait time: 0 mins', 'Outdoor dining', 'Delivery', 'Takeout']",98122
565,"Charm Gai",4.5,"18415 33rd Ave W, Lynnwood, WA 98037",0.00,['Thai'],"['Delivery', 'Takeout']",98037
566,"The Lounge at DeLille Cellars",4.5,"14300 NE 145th St, Ste 100, Woodinville, WA 98072",0.00,"['Wine Bars', 'Restaurants']","['Proof of vaccination required', 'Opened 3 months ago', 'Delivery', 'Takeout']",98072
567,"G.H. Pasta Co.",4.5,"2305 6th Ave, Seattle, WA 98121",0.00,"['Italian', 'Pasta Shops']","['Delivery', 'Takeout']",98121
568,"Korea House",4.5,"20615 Bothell Everett Hwy, Ste B, Bothell, WA 98012",0.00,['Korean'],"['Delivery', 'Takeout']",98012
569,"Ishoni Yakiniku",4.5,"611 Broadway E, Seattle, WA 98102",0.00,"['Barbeque', 'Japanese']","['Outdoor dining', 'Delivery', 'Takeout']",98102
570,Tanoor,4.5,"22610 SE 4th St, Ste 400, Sammamish, WA 98974",0.00,"['Lebanese', 'Mediterranean', 'Halal']","['Outdoor dining', 'Delivery', 'Takeout']",98974
571,Tanoor,4.5,"803 Dexter Ave N, Seattle, WA 98109",0.00,"['Lebanese', 'Mediterranean', 'Halal']","['Outdoor dining', 'Delivery', 'Takeout']",98109
572,"The Box & Burgers Eatery",4.5,"12305 120th Ave NE, Ste C, Kirkland, WA 98034",0.00,"['Asian Fusion', 'Burgers', 'Hawaiian']","['Outdoor dining', 'Takeout']",98034
573,"Astoria Pizza & Pasta",4.5,"4629 168th St SW, Lynnwood, WA 98037",0.00,"['Pizza', 'Italian']","['Outdoor dining', 'Delivery', 'Takeout']",98037
574,"Rusty Pelican Cafe",4.5,"13590 NE Village Square Dr, Ste 1060, Woodinville, WA 98072",0.00,"['Breakfast & Brunch']","['Opened 3 months ago', 'Outdoor dining', 'Takeout']",98072
575,"Rusty Pelican Cafe",4.5,"13590 NE Village Square Dr, Ste 1060, Woodinville, WA 98072",0.00,"['Breakfast & Brunch']","['Opened 3 months ago', 'Outdoor dining', 'Takeout']",98072
576,"The Stone House",4.5,"16244 Cleveland St, Redmond, WA 98052",0.00,"['American (New)']","['Outdoor dining', 'Takeout']",98052
577,"The Third Place",4.5,"7844 Leary Way NE, Ste 110, Redmond, WA 98052",0.00,"['Korean', 'Barbeque', 'Chicken Shop']",['Takeout'],98052
578,Skalka,4.5,"77 Spring St, Seattle, WA 98104",0.00,"['Breakfast & Brunch', 'Sandwiches', 'Georgian']","['Outdoor dining', 'Delivery', 'Takeout']",98104
579,Paseo,4.5,"4225 Fremont Ave N, Seattle, WA 98103",0.00,"['Caribbean', 'Cuban', 'Sandwiches']","['Outdoor dining', 'Delivery', 'Takeout']",98103
580,mkt.,4.5,"2108 N 55th St, Seattle, WA 98103",0.00,"['American (New)']","['Outdoor dining', 'Delivery', 'Takeout']",98103
581,Tabassum,4.5,"Kirkland, WA 98033",0.00,"['Food Trucks', 'Uzbek', 'Halal']",[],98033
582,Bugis,4.5,"4241 NE University Way, Seattle, WA 98105",0.00,['Korean'],[],98105
583,Hanok,4.5,"4021 E Madison St, Seattle, WA 98112",0.00,"['Korean', 'Asian Fusion']","['Outdoor dining', 'Delivery', 'Takeout']",98112
584,"9 Delicacies",4.5,"520 128th St SW, Ste B8, Everett, WA 98204",0.00,"['Korean', 'Chicken Wings', 'Sandwiches']","['Outdoor dining', 'Delivery', 'Takeout']",98204
585,"The Shambles",4.5,"7777 15th Ave NE, Seattle, WA 98115",0.00,"['Beer Bar', 'American (New)']","['Delivery', 'Takeout']",98115
586,"Autumn Seattle",4.5,"6726 Greenwood Ave N, Seattle, WA 98103",0.00,"['Modern European', 'Italian', 'Tapas Bars']","['Opened 2 months ago']",98103
587,"Korea House",4.5,"20615 Bothell Everett Hwy, Ste B, Bothell, WA 98012",0.00,['Korean'],"['Delivery', 'Takeout']",98012
588,"Vons Chicken",4.5,"1400 S 312th St, Ste 1, Federal Way, WA 98003",0.00,"['Korean', 'Chicken Shop']","['Outdoor dining', 'Delivery', 'Takeout']",98003
589,"Katsu-ya Seattle",4.5,"122 Westlake Ave N, Seattle, WA 98109",0.00,"['Sushi Bars', 'Japanese', 'Seafood']","['Outdoor dining', 'Delivery', 'Takeout']",98109
590,"Katsu-ya Seattle",4.5,"122 Westlake Ave N, Seattle, WA 98109",0.00,"['Sushi Bars', 'Japanese', 'Seafood']","['Outdoor dining', 'Delivery', 'Takeout']",98109
591,"Szechuan Cuisine",4.5,"23202 57th Ave W, Ste 4627, Mountlake Terrace, WA 98043",0.00,"['Szechuan', 'Asian Fusion']",[],98043
592,"Taste Rice Noodle",4.5,"22315 Hwy 99, Ste L, Edmonds, WA 98026",0.00,"['Chinese', 'Noodles']",[],98026
593,"Route 522 Taproom",4.5,"17802 134th Ave NE, Woodinville, WA 98072",0.00,"['Beer Bar', 'American (Traditional)']","['Outdoor dining', 'Delivery', 'Takeout']",98072
594,"Azuki Handmade Japanese Udon Noodles",4.5,"2711 E Madison St, Seattle, WA 98112",0.00,"['Japanese', 'Noodles']","['Outdoor dining', 'Takeout']",98112
595,"Casa Oaxaca",4.5,"8402 Bowdoin Way, Edmonds, WA 98020",0.00,"['Mexican', 'Seafood', 'Cocktail Bars']","['Delivery', 'Takeout']",98020
596,"Banh Mi Bites",4.5,"23601 56th Ave W, Ste 600, Mountlake Terrace, WA 98043",0.00,"['Vietnamese', 'Sandwiches', 'Coffee & Tea']","['Delivery', 'Takeout']",98043
597,"Gold Bar",4.5,"227 9th Ave N, Seattle, WA 98109",0.00,"['Latin American', 'Cocktail Bars']","['Proof of vaccination required', 'Delivery', 'Takeout']",98109
598,"Ten Seconds Yunnan Rice Noodle",4.5,"1299 156th Ave NE, Ste 135, Bellevue, WA 98007",0.00,"['Bubble Tea', 'Noodles', 'Chinese']","['Delivery', 'Takeout']",98007
599,"Taqueria Los Chilangos - Kirkland",4.5,"406 Central Way, Kirkland, WA 98033",0.00,"['Food Trucks', 'Tacos']","['Delivery', 'Takeout']",98033
600,Paseo,4.5,"4225 Fremont Ave N, Seattle, WA 98103",0.00,"['Caribbean', 'Cuban', 'Sandwiches']","['Outdoor dining', 'Delivery', 'Takeout']",98103
601,Vinbero,4.5,"203 5th Ave S, Ste 1, Edmonds, WA 98020",0.00,"['Cheese Shops', 'Cafes', 'Wine Bars']","['Outdoor dining', 'Delivery', 'Takeout']",98020
602,Vinbero,4.5,"203 5th Ave S, Ste 1, Edmonds, WA 98020",0.00,"['Cheese Shops', 'Cafes', 'Wine Bars']","['Outdoor dining', 'Delivery', 'Takeout']",98020
603,"Yoko Teriyaki",4.5,"2800 Milton Way, Ste 18, Milton, WA 98354",0.00,['Japanese'],['Takeout'],98354
604,"Pogacha Restaurant & Bar",4.5,"2707 78th Ave SE, Mercer Island, WA 98040",0.00,"['Italian', 'Breakfast & Brunch', 'Wine Bars']","['Outdoor dining', 'Delivery', 'Takeout']",98040
605,"Bowl Gogi",4.5,"500 108th Ave NE, Bellevue, WA 98004",0.00,['Korean'],"['Delivery', 'Takeout']",98004
606,"Just Poke",4.5,"15224 Main St, Ste 101, Mill Creek, WA 98012",0.00,"['Hawaiian', 'Poke']","['Opened 2 months ago', 'Outdoor dining', 'Delivery', 'Takeout']",98012
607,"Just Poké",4.5,"117 Kirkland Ave, Ste 117, Kirkland, WA 98033",0.00,"['Hawaiian', 'Poke']","['Opened 2 months ago', 'Outdoor dining', 'Delivery', 'Takeout']",98033
608,"Just Poke",4.5,"15224 Main St, Ste 101, Mill Creek, WA 98012",0.00,"['Hawaiian', 'Poke']","['Opened 2 months ago', 'Outdoor dining', 'Delivery', 'Takeout']",98012
609,"Just Poké",4.5,"117 Kirkland Ave, Ste 117, Kirkland, WA 98033",0.00,"['Hawaiian', 'Poke']","['Opened 2 months ago', 'Outdoor dining', 'Delivery', 'Takeout']",98033
610,"Red Cork Bistro",4.5,"11700 Mukilteo Speedway, Ste 405, Mukilteo, WA 98275",0.00,"['Wine Bars', 'American (New)', 'Tapas/Small Plates']","['Delivery', 'Takeout']",98275
611,"Boiling Fish",4.5,"22511 Hwy 99, Ste 101, Edmonds, WA 98026",0.00,"['Chinese', 'Asian Fusion']","['Delivery', 'Takeout']",98026
612,"Chef Shalimar",4.5,"12041 124th Ave NE, Kirkland, WA 98034",0.00,['Burgers'],"['Outdoor dining', 'Delivery', 'Takeout']",98034
613,"MOMO Sushi",4.5,"15603 Main St, Ste B-102, Mill Creek, WA 98012",0.00,"['Sushi Bars', 'Japanese']","['Outdoor dining', 'Delivery', 'Takeout']",98012
614,"Isarn Thai Soul Kitchen",4.5,"18530 33rd Ave W, Ste B, Lynnwood, WA 98037",0.00,"['Noodles', 'Thai', 'Cocktail Bars']","['Outdoor dining', 'Delivery', 'Takeout']",98037
615,"Tubs Gourmet Subs",4.5,"4400 168th St SW, Ste 201, Lynnwood, WA 98037",0.00,['Sandwiches'],"['Delivery', 'Takeout']",98037
616,"The Fry Guys",4.5,"1760 1st Ave S, Seattle, WA 98134",0.00,"['Southern', 'Cheesesteaks', 'Fast Food']","['Delivery', 'Takeout']",98134
617,"Musang Seattle",4.5,"2524 Beacon Ave S, Seattle, WA 98144",0.00,['Filipino'],"['Outdoor dining', 'Delivery']",98144
618,"Brileys BBQ & Grill",4.5,"15030 Bothell Way NE, Lake Forest Park, WA 98155",0.00,"['Barbeque', 'American (Traditional)']","['Outdoor dining', 'Takeout']",98155
619,"Musashi Cafe Yeti Bento",4.5,"10602 NE 9th PI, Bellevue, WA 98004",0.00,['Korean'],"['Outdoor dining', 'Delivery', 'Takeout']",98004
620,"Ishoni Yakiniku",4.5,"611 Broadway E, Seattle, WA 98102",0.00,"['Barbeque', 'Japanese']","['Outdoor dining', 'Delivery', 'Takeout']",98102
621,"Shore Pine Coffee & Gelato",4.5,"220 Railroad Ave, Edmonds Waterfront Center, Edmonds, WA 98020",0.00,"['Gelato', 'Cafes']","['Outdoor dining', 'Delivery', 'Takeout']",98020
622,Streetzeria,4.5,"1857 NW 195th St, Shoreline, WA 98177",0.00,"['Pizza', 'Italian']","['Outdoor dining', 'Delivery', 'Takeout']",98177
623,Hanok,4.5,"4021 E Madison St, Seattle, WA 98112",0.00,"['Korean', 'Asian Fusion']","['Outdoor dining', 'Delivery', 'Takeout']",98112
624,Hanok,4.5,"4021 E Madison St, Seattle, WA 98112",0.00,"['Korean', 'Asian Fusion']","['Outdoor dining', 'Delivery', 'Takeout']",98112
625,Streetzeria,4.5,"1857 NW 195th St, Shoreline, WA 98177",0.00,"['Pizza', 'Italian']","['Outdoor dining', 'Delivery', 'Takeout']",98177
626,"Karachi Cowboys",4.5,"1517 12th Ave, Ste 100, Seattle, WA 98122",0.00,"['Pakistani', 'Indian', 'Beer, Wine & Spirits']","['Outdoor dining', 'Delivery', 'Takeout']",98122
627,"Musang Seattle",4.5,"2524 Beacon Ave S, Seattle, WA 98144",0.00,['Filipino'],"['Outdoor dining', 'Delivery']",98144
628,"Calypso Edmonds",4.5,"109 Main St, Edmonds, WA 98020",0.00,['Caribbean'],"['Outdoor dining', 'Delivery', 'Takeout']",98020
629,"Thai Wisdom Bistro",4.5,"8516 122nd Ave NE, Ste C-2, Kirkland, WA 98033",0.00,"['Thai', 'Noodles']","['Delivery', 'Takeout']",98033
630,"Niku Niku Japanese Barbecue",4.5,"13200 Aurora Ave N, Ste G, Seattle, WA 98133",0.00,"['Barbeque', 'Izakaya']","['Outdoor dining', 'Delivery', 'Takeout']",98133
631,"The Lounge at DeLille Cellars",4.5,"14300 NE 145th St, Ste 100, Woodinville, WA 98072",0.00,"['Wine Bars', 'Restaurants']","['Proof of vaccination required', 'Opened 3 months ago', 'Delivery', 'Takeout']",98072
632,"The Stone House",4.5,"16244 Cleveland St, Redmond, WA 98052",0.00,"['American (New)']","['Outdoor dining', 'Takeout']",98052
633,"Karachi Cowboys",4.5,"1517 12th Ave, Ste 100, Seattle, WA 98122",0.00,"['Pakistani', 'Indian', 'Beer, Wine & Spirits']","['Outdoor dining', 'Delivery', 'Takeout']",98122
634,"Rusty Pelican Cafe",4.5,"13590 NE Village Square Dr, Ste 1060, Woodinville, WA 98072",0.00,"['Breakfast & Brunch']","['Opened 3 months ago', 'Outdoor dining', 'Takeout']",98072
635,"Santorini Greek Grill",4.5,"106 Central Way, Kirkland, WA 98033",0.00,['Greek'],"['Outdoor dining']",98033
636,Rondo,4.5,"224 Broadway E, Seattle, WA 98102",0.00,"['Sushi Bars', 'Izakaya']",[],98102
637,"Little Grandma’s Kitchen",4.5,"12551 116th Ave NE, Kirkland, WA 98034",0.00,"['Breakfast & Brunch', 'Salad', 'Wraps']","['Outdoor dining', 'Delivery', 'Takeout']",98034
638,"Asian Pho",4.5,"23830 Hwy 99, Edmonds, WA 98026",0.00,"['Asian Fusion']",[],98026
639,"The Third Place",4.5,"7844 Leary Way NE, Ste 110, Redmond, WA 98052",0.00,"['Korean', 'Barbeque', 'Chicken Shop']",['Takeout'],98052
640,"Asadero Ballard",4.5,"5405 Leary Ave NW, Seattle, WA 98107",0.00,"['Mexican', 'Steakhouses']",[],98107
641,"Mi Bella Honduras Restaurant",4.5,"29500 Pacific Hwy S, Federal Way, WA 98003",0.00,"['Latin American', 'Honduran']",[],98003
642,"Kin Len Thai Night Bites",4.5,"3517 Fremont Ave N, Seattle, WA 98103",0.00,"['Thai', 'Cocktail Bars', 'Noodles']","['Delivery', 'Takeout']",98103
643,Musashi’s,4.5,"2200 W Meeker St, Ste Y-104, Kent, WA 98032",0.00,"['Sushi Bars', 'Japanese']","['Outdoor dining', 'Delivery', 'Takeout']",98032
644,Musashi’s,4.5,"7405 168th Ave NE, Ste 150, Redmond, WA 98052",0.00,"['Sushi Bars', 'Japanese']","['Outdoor dining', 'Delivery', 'Takeout']",98052
645,"Fan Tang Asian Cafe",4.5,"10615 NE 68th St, Kirkland, WA 98033",0.00,"['Chinese', 'Asian Fusion']","['Outdoor dining', 'Delivery', 'Takeout']",98033
